node_number,X,Y,Z,amplitude,mean,gas_load,inertia_load
8326,-100.9604715,79.9781282,-9.172962161,69.54661891,-49.64742812,15400000,1000
8327,-105.2205636,34.83512545,-20.26260266,22.7601288,-16.24783314,15400000,1000
8328,-105.4412207,46.36841217,-20.67955337,34.04564566,-24.30425483,15400000,1000
8329,-117.2607601,42.16798923,-10.90897192,42.58547085,-30.40060233,15400000,1000
8330,-87.8286234,35.98869209,-33.13373039,37.31766721,26.64006153,15400000,1000
8331,-98.0978921,35.90331076,-28.50023866,22.90806845,16.35344316,15400000,1000
8332,-94.04498798,-22.83385374,-16.59526742,43.90313907,31.34124973,15400000,1000
8333,-112.8693492,22.77479348,12.52920643,22.67169597,-16.18470336,15400000,1000
8334,-97.3815955,39.85483632,12.46161021,28.1603093,20.10287425,15400000,1000
8335,-90.43298764,50.6123863,14.93613298,33.92150007,-24.21563065,15400000,1000
8336,-90.48911598,48.91985693,27.29331281,28.1272,-20.0792384,15400000,1000
8337,-87.06981118,63.79959817,19.39547822,45.76828131,-32.67272363,15400000,1000
8338,-84.74152507,55.95582477,25.80756952,34.13103108,-24.36520906,15400000,1000
8339,-75.70181499,70.22542411,28.0186359,47.99984123,-34.26577301,15400000,1000
8340,-94.90916801,-27.96504553,15.30286359,32.69245943,23.33825214,15400000,1000
8341,-115.6840467,-61.20338132,-1.923610909,95.02156321,-67.83329358,15400000,1000
8342,-102.7187516,-52.61422127,4.304971904,61.31850873,-43.77360529,15400000,1000
8343,-120.7159536,-37.9159817,17.12940651,39.45891474,-28.1686395,15400000,1000
8344,-87.42632716,26.79897234,18.1192055,53.83311318,38.42998634,15400000,1000
8345,-88.17466837,60.35194724,-17.83619239,45.56166808,-32.52522802,15400000,1000
8346,-94.69087264,50.47445897,-32.85397214,32.54194831,-23.23080637,15400000,1000
8347,-69.94937451,64.93653125,-18.66469392,43.17119487,-30.8187346,15400000,1000
8348,-101.2498648,79.93074649,-17.25962271,68.41632312,-48.84054091,15400000,1000
8349,-66.23836843,78.67212335,-20.8100598,57.92131668,-41.34844303,15400000,1000
8350,-104.1449671,-25.57507484,17.92409166,19.14117408,13.66436042,15400000,1000
8351,-106.7917581,-39.84003801,9.197889122,34.77099943,-24.82206504,15400000,1000
8352,-98.54089459,-32.30504492,22.30179414,21.94056394,15.66276821,15400000,1000
8353,-92.72073152,9.068622252,-18.13428925,63.12245762,45.06139518,15400000,1000
8354,-104.1372848,-11.29530774,-23.2628235,21.67083839,15.4702185,15400000,1000
8355,-97.39132908,72.92313366,16.11335274,60.80310856,-43.40567544,15400000,1000
8356,-102.4044626,-2.607058782,30.93764211,18.37304675,13.11601528,15400000,1000
8357,-94.97851045,-20.12335744,25.13656238,38.7087853,27.63314258,15400000,1000
8358,-96.74496925,-25.50260992,43.66064441,15.45854476,11.03543206,15400000,1000
8359,-67.93107525,79.05100252,7.612602156,52.93274703,-37.78723974,15400000,1000
8360,-74.42959417,60.65156582,7.872215747,37.36545866,-26.67417833,15400000,1000
8361,-89.80556339,82.00652781,-8.835492766,58.58319308,-41.82093846,15400000,1000
8362,-67.06594163,87.79465927,-9.383221475,50.32943612,-35.92880727,15400000,1000
8363,-65.74654726,89.92849824,6.785784955,44.77030825,-31.96029795,15400000,1000
8364,-71.84631246,92.05197408,-3.326596496,40.88896735,-29.18951486,15400000,1000
8365,-45.42872362,84.08033263,-19.73428321,60.65110625,-43.29716492,15400000,1000
8366,-55.12233259,73.93026401,-5.378902293,55.12959947,-39.35551238,15400000,1000
8367,-65.43158846,79.28072942,17.7463541,52.41852033,-37.42014749,15400000,1000
8368,-52.836122,77.85910887,24.92130862,51.41865501,-36.70637086,15400000,1000
8369,-49.5943451,88.40584441,22.99433463,42.0900478,-30.0469334,15400000,1000
8370,-47.51629576,97.65523934,25.18049582,25.90214574,-18.4908331,15400000,1000
8371,-82.24116379,-81.20704141,-28.65832419,99.41440052,-70.96922021,15400000,1000
8372,-58.17584889,94.60221663,-2.089525382,38.25831783,-27.31156616,15400000,1000
8373,-56.82407513,87.03605989,-32.3721444,47.11310571,-33.63275694,15400000,1000
8374,-49.73772479,92.0460537,-16.80105789,43.72100439,-31.21122877,15400000,1000
8375,-39.37811946,97.75319385,-19.67774549,33.78448457,-24.11781898,15400000,1000
8376,-18.8119133,99.75288676,14.82757024,36.47311735,-26.0371604,15400000,1000
8377,-33.47482367,96.7097142,2.692278081,40.05873161,-28.59683242,15400000,1000
8378,-27.38834418,97.02138677,18.62119339,39.81957172,-28.42610271,15400000,1000
8379,-40.1892355,105.2527604,-23.7732799,19.74169004,-14.09305228,15400000,1000
8380,-36.56663266,107.0254,35.33974873,20.76900051,14.82642109,15400000,1000
8381,-9.278747395,99.27123012,22.52102602,38.81249943,-27.70718126,15400000,1000
8382,-19.97904525,107.0970917,35.91786096,13.20162529,9.424279021,15400000,1000
8383,-2.214450559,104.3287981,14.61480607,18.91329414,-13.50168316,15400000,1000
8384,-5.93315166,108.3798415,-11.84987624,7.360926711,-5.254764139,15400000,1000
8385,-16.92950518,106.6454338,-9.807527701,14.22882577,-10.15756936,15400000,1000
8386,10.04824188,103.6241658,-1.917425993,23.43418487,-16.72902329,15400000,1000
8387,-11.65358268,103.8724552,5.437873805,23.33854131,-16.66074599,15400000,1000
8388,-9.949910013,-101.1488392,33.78158666,34.02851252,-24.29202384,15400000,1000
8389,2.221417879,-105.3539463,1.574856636,29.78734593,-21.26437119,15400000,1000
8390,4.011103685,-103.546482,17.23631628,28.16332005,-20.10502354,15400000,1000
8391,15.21253515,-95.42035089,2.39807211,44.04559548,-31.44294519,15400000,1000
8392,11.18058479,104.1921777,18.50375464,16.95247374,-12.1019071,15400000,1000
8393,-2.572411188,-104.1337546,-11.69167312,31.63762539,-22.58523501,15400000,1000
8394,8.427678473,-113.3995396,-12.97281467,15.30483979,-10.92570632,15400000,1000
8395,13.89627154,-100.6232542,-19.29068778,33.47942691,-23.90004678,15400000,1000
8396,10.85760805,114.2249433,4.628489172,22.23217675,15.87094258,15400000,1000
8397,6.070323439,-117.0712939,8.19892987,12.45782083,-8.893297389,15400000,1000
8398,22.23634201,-90.84581048,-31.84228331,47.21163672,-33.70309558,15400000,1000
8399,30.42951485,-99.64593093,-23.27772189,24.10500633,-17.20790443,15400000,1000
8400,26.4965751,-121.8404225,27.89324497,10.96470144,-7.827400302,15400000,1000
8401,27.3794645,-124.99571,35.75024412,12.4813059,-8.910062737,15400000,1000
8402,17.75830706,-120.0329828,27.62891469,11.16387003,-7.969581321,15400000,1000
8403,24.70749201,-143.2695278,34.87941472,14.49757552,10.34942244,15400000,1000
8404,20.78766674,-128.5634693,8.661910396,12.1437476,-8.669089083,15400000,1000
8405,19.92288838,-128.0151459,-0.232432944,13.31093717,-9.502313807,15400000,1000
8406,19.12267353,-104.1437967,34.36865145,20.43985524,-14.59145326,15400000,1000
8407,34.05431789,-109.9425926,45.4508048,10.15683593,-7.250687224,15400000,1000
8408,39.44735389,-98.91719035,33.94117275,15.60655797,-11.14109468,15400000,1000
8409,51.24084059,-117.635971,23.02900284,7.237853429,5.166905495,15400000,1000
8410,8.169001484,-111.9954731,45.70748359,15.6401818,-11.16509781,15400000,1000
8411,26.39505286,-121.2166023,44.02413811,13.83839972,-9.878854904,15400000,1000
8412,34.07243572,-91.94743851,19.3149854,28.9431273,-20.66170651,15400000,1000
8413,21.91870726,-125.1167844,-14.89929745,12.50616716,-8.927810518,15400000,1000
8414,26.00554501,-101.0507492,-3.500388218,24.82615227,-17.72271075,15400000,1000
8415,34.04293882,-131.6456709,-3.617423923,12.3057746,-8.784755719,15400000,1000
8416,47.05560683,-126.3213925,-21.39708002,10.50558639,7.499650655,15400000,1000
8417,63.5037697,-113.4204734,-20.12157731,12.89536981,9.205651608,15400000,1000
8418,60.48532274,-102.3703715,-23.51960416,14.27777687,10.1925142,15400000,1000
8419,41.50380041,-109.7222472,-21.07274244,10.35199968,-7.390009338,15400000,1000
8420,53.86288044,-87.36364279,33.38801778,19.46534537,-13.89577737,15400000,1000
8421,52.88519469,-80.16924195,17.49344762,23.0110443,-16.42695485,15400000,1000
8422,47.30359729,-92.49204883,19.92783212,19.68057696,-14.04942534,15400000,1000
8423,47.42432326,-136.6560452,-10.58859761,10.62304907,7.58350403,15400000,1000
8424,41.60887944,-133.4367132,-19.9261011,11.40418321,-8.141134341,15400000,1000
8425,32.18278413,-140.5141436,-8.615309126,14.22566246,10.15531117,15400000,1000
8426,51.09350627,-141.9356753,-31.67247882,11.24491324,8.027435863,15400000,1000
8427,47.77076772,-105.8277663,40.73091963,7.784448071,-5.557104453,15400000,1000
8428,48.65332587,-130.1809689,34.77380163,10.39588879,7.421340526,15400000,1000
8429,44.00398436,-161.3553152,-0.725141572,7.442549429,5.313032388,15400000,1000
8430,50.56561644,-145.4281104,2.2633863,9.451395417,6.747092537,15400000,1000
8431,39.8120808,-138.0701047,35.56101873,11.49967924,8.209306345,15400000,1000
8432,62.65364684,-80.71347905,21.20607853,21.90292813,-15.63590105,15400000,1000
8433,73.20140427,-80.61145,30.82239436,22.45905144,-16.03290226,15400000,1000
8434,63.46944253,-93.01458062,28.71586596,16.85189726,-12.03010832,15400000,1000
8435,77.79343231,-82.30663886,23.09789042,21.8423712,-15.59267108,15400000,1000
8436,60.41544901,-94.08988062,45.93871014,14.80599401,-10.56959398,15400000,1000
8437,57.6815538,-105.3791754,31.74013483,8.595277514,-6.135933398,15400000,1000
8438,75.7640866,-69.43003436,-7.169736561,24.21299305,-17.28499324,15400000,1000
8439,77.0947418,-57.75653424,-17.98792692,16.6194844,11.86419518,15400000,1000
8440,71.8824497,-71.78121049,-17.77692617,26.07026404,-18.61084813,15400000,1000
8441,93.53260692,-58.77447454,-31.36782711,22.65642921,-16.17380483,15400000,1000
8442,72.39616597,-63.05639816,9.202304191,16.15873662,11.53527992,15400000,1000
8443,82.04456302,-61.50302069,-2.041475325,18.57195159,13.25800805,15400000,1000
8444,83.36307001,-41.16832065,8.657790481,21.41439179,15.28714827,15400000,1000
8445,88.72959472,-50.2406949,17.42740991,8.551716558,6.104836444,15400000,1000
8446,90.49473897,-56.47074458,7.675266289,13.70685672,-9.784949929,15400000,1000
8447,83.47974206,-60.92287867,31.17268659,16.3343858,11.66067106,15400000,1000
8448,91.51767653,-27.16794178,9.172347074,19.79928402,14.13416709,15400000,1000
8449,95.03152636,-33.74501124,25.71051947,11.39011776,8.131093364,15400000,1000
8450,108.7828239,-44.66381495,9.675419919,14.7981028,-10.56396067,15400000,1000
8451,99.73963872,-17.6699949,38.27482121,12.11861184,8.651145371,15400000,1000
8452,102.7481771,-19.23004568,26.34479993,11.19774042,7.993760468,15400000,1000
8453,94.9521338,-14.16428187,20.26312327,19.43506593,13.87416175,15400000,1000
8454,98.92380055,21.88534694,-22.75828729,13.89272102,9.917633372,15400000,1000
8455,109.8287929,-40.00648638,-22.90395556,14.99182887,-10.70225636,15400000,1000
8456,108.0478074,-21.27605694,-30.3047223,13.25992292,9.465896109,15400000,1000
8457,95.75812448,-29.07149171,-32.26105775,11.51805482,8.222424164,15400000,1000
8458,110.0023805,-28.05216478,-33.11172368,15.23661495,10.87700247,15400000,1000
8459,96.52151104,-31.15405285,-19.55833318,10.51854213,7.508899404,15400000,1000
8460,103.5000032,-32.98037659,36.40451111,7.952802805,5.677288302,15400000,1000
8461,117.0730905,3.382167658,36.05863168,14.49201569,10.34545343,15400000,1000
8462,104.804749,-1.059894475,21.87801203,12.49121969,8.917139906,15400000,1000
8463,109.9907103,6.949414912,29.32671807,12.63192041,9.017582339,15400000,1000
8464,120.7418308,-38.16602512,-15.3599476,19.16389078,-13.68057723,15400000,1000
8465,123.5726166,-27.87181357,-21.0432548,17.90138879,-12.77931162,15400000,1000
8466,118.9266652,-18.71782214,-21.37872362,17.0492204,12.17097193,15400000,1000
8467,133.6821969,-14.8803322,-30.82462409,20.34782103,-14.52575263,15400000,1000
8468,132.5208386,-26.34123433,-22.16519518,17.47048954,-12.47170441,15400000,1000
8469,122.0079237,-37.25170826,40.79306638,17.20419105,-12.28160123,15400000,1000
8470,128.7498201,3.301014975,35.89206981,16.9643758,-12.11040366,15400000,1000
8471,120.1768898,14.289477,43.74885229,17.24914654,-12.31369373,15400000,1000
8472,135.1504588,-29.22933637,-11.30714905,15.94859613,-11.38526633,15400000,1000
8473,141.3660377,-38.4580258,-21.1003048,15.86074095,-11.32254898,15400000,1000
8474,135.238811,-35.8740535,18.71502181,15.74224921,-11.23796096,15400000,1000
8475,137.4680728,-28.1142677,13.91362542,13.9230832,-9.939308112,15400000,1000
8476,154.5254761,-23.40914777,28.26677648,7.147925233,-5.102708216,15400000,1000
8477,139.6451879,-25.16760028,32.02643546,13.1702638,-9.401890927,15400000,1000
8478,140.7832509,-18.46940824,20.91663256,12.02981769,-8.587757658,15400000,1000
8479,144.0938613,-25.79220334,46.50033661,13.97346779,-9.975276291,15400000,1000
8480,170.2067898,-24.63209104,45.08272036,2.487108506,-1.775478702,15400000,1000
8481,154.7167409,-30.07541911,40.08041754,7.332866437,-5.23473269,15400000,1000
8482,132.9228735,-3.038050856,-15.40913961,15.92344689,11.367313,15400000,1000
8483,128.2175324,-0.672859869,-24.50762021,17.66596218,12.61124701,15400000,1000
8484,123.3957891,15.4658227,-8.558403812,22.30028081,-15.91956023,15400000,1000
8485,135.6549053,-3.646859639,-7.543656128,17.9674442,-12.82646676,15400000,1000
8486,120.148943,1.528484299,4.562346349,16.30443073,11.63928694,15400000,1000
8487,145.2067417,-20.0308125,1.791935657,13.29888602,-9.493710815,15400000,1000
8488,146.6462245,-25.27519164,-15.01307109,11.33410454,-8.091107074,15400000,1000
8489,143.3682881,-17.23957218,-7.767105438,14.28436723,-10.19721888,15400000,1000
8490,163.2637824,-15.00479381,-3.351397437,9.004874485,-6.42833347,15400000,1000
8491,135.7955383,-8.07733348,6.110153991,16.47064128,-11.75794006,15400000,1000
8492,148.8819725,3.035355486,2.287884285,19.04050562,-13.59249592,15400000,1000
8493,130.5898999,-5.5258596,20.54054247,14.83764939,10.59219189,15400000,1000
8494,104.2005233,7.727945664,-12.1488655,12.77331696,9.118521449,15400000,1000
8495,103.4535519,-2.937829573,-15.91653301,12.43765973,8.878904964,15400000,1000
8496,103.6421491,-10.15363902,-30.89645373,11.86402163,8.469400387,15400000,1000
8497,112.4336834,2.683487263,-19.97664034,14.11905402,10.07920633,15400000,1000
8498,107.6955478,10.15161584,-22.20444362,12.1064543,8.642466441,15400000,1000
8499,93.19756106,-19.49476631,-6.967225278,21.01581805,15.00261737,15400000,1000
8500,110.9830267,14.57316306,32.4313389,12.95419769,9.247647243,15400000,1000
8501,123.3675213,-21.31429549,34.88532856,15.61809949,-11.14933385,15400000,1000
8502,87.68542075,-49.69287176,-10.64106396,9.996871573,7.136493028,15400000,1000
8503,105.8551014,-43.95155337,-6.138403182,12.74754392,-9.100122795,15400000,1000
8504,92.81087572,-42.08010113,-15.97642306,7.472644799,5.334516631,15400000,1000
8505,123.743613,-40.81901984,17.69088319,19.35129231,-13.8143581,15400000,1000
8506,96.48234113,-67.89548019,18.19570759,27.76838587,-19.82309075,15400000,1000
8507,98.71635712,-53.35848983,16.60288934,14.29313977,-10.20348136,15400000,1000
8508,94.79017877,-57.8825586,33.01511618,15.68995162,-11.20062712,15400000,1000
8509,112.3824804,-49.43098578,36.28725593,21.96759265,-15.68206329,15400000,1000
8510,96.12364235,-45.88973094,32.68783166,6.131474455,4.377091828,15400000,1000
8511,85.0129146,-48.84683582,30.07487893,12.24043224,8.73810962,15400000,1000
8512,105.6440554,21.27016063,1.24756326,13.27666393,9.477847069,15400000,1000
8513,100.2729787,14.53291933,2.28353775,16.49631755,11.7762697,15400000,1000
8514,95.62463287,14.74216367,14.57255572,22.50799336,16.06784049,15400000,1000
8515,91.53672013,-66.52422875,-5.303101923,24.3354116,-17.37238448,15400000,1000
8516,104.6319241,-59.33835953,-16.97029035,33.51222177,-23.92345813,15400000,1000
8517,107.8185,17.57343393,-15.2009728,10.31455599,7.363279312,15400000,1000
8518,97.67432258,21.34198312,-6.572533785,17.65970802,12.60678233,15400000,1000
8519,62.23507273,-113.9552976,-1.214268125,10.7413439,7.667951522,15400000,1000
8520,69.87913958,-95.37265139,-1.676421189,17.08742131,12.19824251,15400000,1000
8521,62.40203046,-96.03774952,9.056266774,16.45632589,-11.74772072,15400000,1000
8522,69.19928671,-83.18724386,1.514390705,24.52417444,-17.50713703,15400000,1000
8523,81.76194836,-81.2786827,10.34039335,21.29937259,-15.20503919,15400000,1000
8524,67.37954302,-108.3712076,23.38103361,11.8582057,8.465248568,15400000,1000
8525,72.9791126,-99.33290123,18.40126855,12.57304025,8.975549376,15400000,1000
8526,67.43185683,-95.418803,-29.60061914,21.61587189,15.43097945,15400000,1000
8527,69.43840332,-82.23329821,-19.52098712,27.7272981,-19.79375939,15400000,1000
8528,61.62328453,-96.6752564,-9.72711498,17.26497453,-12.32499286,15400000,1000
8529,60.90795779,-75.01839815,-24.40366658,26.03851595,-18.58818398,15400000,1000
8530,55.24880927,-147.7139279,28.71415538,6.547989508,4.674430543,15400000,1000
8531,25.88967297,-135.0678355,3.563733051,14.01151944,10.00244032,15400000,1000
8532,42.76769321,-139.7013112,5.988852563,10.75833969,7.680084317,15400000,1000
8533,43.17745732,-133.3003037,17.47552691,9.511643283,-6.790101866,15400000,1000
8534,37.77666923,-126.4809092,34.90229909,11.31769219,-8.07939074,15400000,1000
8535,29.27579732,-135.8107876,27.62768773,10.63450754,-7.591683915,15400000,1000
8536,39.83112431,-85.595406,3.527976344,33.56070454,-23.9580686,15400000,1000
8537,44.85215856,-89.69796551,-27.34163892,27.48725281,-19.6223976,15400000,1000
8538,43.35431052,-95.51624341,-19.21215468,21.85357446,-15.60066875,15400000,1000
8539,48.78773706,-80.13775485,-2.154734879,28.93309113,-20.65454203,15400000,1000
8540,42.168966,-89.39005755,-13.48326973,28.54887302,-20.38025925,15400000,1000
8541,27.5711529,-159.1849262,-34.39192261,14.26527282,10.1835879,15400000,1000
8542,22.93154079,-152.6444319,-32.88992132,19.22879021,13.72690712,15400000,1000
8543,54.16572014,-122.8177378,8.061476221,8.851725482,6.319004595,15400000,1000
8544,58.35050732,-135.0312435,-10.85400598,11.09582373,7.921004945,15400000,1000
8545,27.48457803,104.6832913,4.81353597,19.42987051,-13.87045289,15400000,1000
8546,12.53819942,99.23336247,-13.26050207,35.28148496,-25.18648674,15400000,1000
8547,15.31633243,107.0213248,-13.98077619,15.47296081,-11.04572331,15400000,1000
8548,21.76336667,-101.4559281,17.6547599,24.35870453,-17.38901258,15400000,1000
8549,7.396086587,-109.3195074,29.70901498,17.35509548,-12.38932775,15400000,1000
8550,2.307562065,-107.4948062,34.49718013,20.02759297,-14.2971506,15400000,1000
8551,11.66990519,94.23625091,-24.9833914,59.09818618,-42.1885782,15400000,1000
8552,14.31417041,98.27360069,38.65101239,29.54591168,-21.09201787,15400000,1000
8553,-44.72719304,98.35901246,-1.713918627,31.09422458,-22.19731603,15400000,1000
8554,-42.33962887,86.03175982,-10.74987132,61.98002303,-44.24584237,15400000,1000
8555,-9.057746175,100.1426323,-16.85324459,41.50413432,-29.62866558,15400000,1000
8556,-41.60092347,110.5454728,-2.22826287,16.87279051,12.04502339,15400000,1000
8557,-13.63701935,118.1615649,-5.945672159,37.72116363,26.92810647,15400000,1000
8558,-43.87636037,102.7451296,6.299448047,20.73404465,-14.80146716,15400000,1000
8559,-50.83690396,110.3751682,-4.237049544,16.34707601,11.66973024,15400000,1000
8560,-110.2118635,22.20301594,-31.87263326,15.43966426,11.0219538,15400000,1000
8561,-94.47064245,-3.756953916,-18.94931107,57.35532781,40.94439904,15400000,1000
8562,-107.8769984,56.88293764,25.5797424,53.13105341,-37.92880513,15400000,1000
8563,-105.3263974,50.16795048,21.78269202,38.30472496,-27.34469491,15400000,1000
8564,-134.0107813,50.77834966,-7.412024158,69.81559325,-49.83944162,15400000,1000
8565,-148.9559898,15.23577509,3.030838106,40.76425276,-29.10048453,15400000,1000
8566,-143.6592161,-43.18935969,-1.427193267,81.86419525,-58.44060883,15400000,1000
8567,-188.9376679,31.79339328,4.085280808,70.42511947,-50.27456562,15400000,1000
8568,-230.4371397,25.00379555,-8.233383504,83.31704627,-59.4777593,15400000,1000
8569,-228.1584602,28.54721296,17.05791012,82.84691636,-59.14214654,15400000,1000
8570,-275.834623,-27.10315231,-12.45979603,97.32808306,-69.47985491,15400000,1000
8571,-254.2134634,-18.48790792,0.647460771,94.35170866,-67.35510309,15400000,1000
8572,-361.5690458,7.456257814,-4.935173268,100.877678,-72.01381385,15400000,1000
8573,-444.901032,-17.70791687,4.878858584,44.4153275,-31.70688685,15400000,1000
8574,-433.6478134,-7.442583838,-32.5492572,44.33534654,-31.6497907,15400000,1000
8575,-454.9369562,32.5210666,-13.83400386,29.52137038,-21.07449845,15400000,1000
8576,-449.4162429,34.56817049,-9.023541763,29.75814708,-21.24352685,15400000,1000
8577,-429.0127911,5.714433957,-22.24281455,50.01750941,-35.70613127,15400000,1000
8578,112.909325,21.68482921,-4.418437238,17.46619209,12.46863658,15400000,1000
8579,126.8401069,-7.383729755,32.83876658,16.12828548,11.51354163,15400000,1000
8580,120.0618059,-3.289325815,23.5213115,14.82187972,10.58093433,15400000,1000
8581,119.6988315,-14.6065133,33.09925085,15.0819821,10.76661431,15400000,1000
8582,131.4690785,0.477802646,27.00730833,13.90742037,9.92812684,15400000,1000
8583,128.3206393,-13.45033943,25.13037723,15.39428793,10.98956091,15400000,1000
8584,116.4533567,8.672696266,-4.924538346,15.68500817,11.19709812,15400000,1000
8585,120.0856337,22.08326932,0.706935997,23.29739104,-16.63136997,15400000,1000
8586,-256.4921601,-26.88706265,-4.036357809,97.70534311,-69.74917084,15400000,1000
8587,-131.4467102,53.85915004,1.893449837,71.64556244,-51.14580659,15400000,1000
8588,-107.9434496,45.47682406,13.39448088,35.67296279,-25.465952,15400000,1000
8589,-106.6257369,57.7282376,15.00022266,50.97656397,-36.39077405,15400000,1000
8590,-44.27868113,104.9126708,-8.86240446,18.46132917,-13.1790377,15400000,1000
8591,-39.14249777,100.7224425,11.90180711,24.98684238,-17.83742305,15400000,1000
8592,-51.51831393,98.2577565,6.690786746,29.42712216,-21.00721723,15400000,1000
8593,-34.84565059,105.1281731,3.11519783,18.19344357,-12.98780152,15400000,1000
8594,-13.19004166,99.95690705,-7.677993621,41.74008001,-29.79710094,15400000,1000
8595,-20.20663107,101.5418001,-16.50121056,31.78452386,-22.69010191,15400000,1000
8596,-37.49824655,95.26897284,-9.069583438,42.29341185,-30.19210922,15400000,1000
8597,-46.76543148,96.10167043,-10.60680572,36.28940602,-25.90601392,15400000,1000
8598,-8.455718731,-109.6503401,38.72305054,13.18915713,-9.415378381,15400000,1000
8599,16.38244632,-107.8074022,24.0341427,17.70437883,-12.63867157,15400000,1000
8600,33.20297839,-101.7350934,25.85660783,17.01998268,-12.15009991,15400000,1000
8601,11.74375322,-102.3892695,12.91236412,29.23563239,-20.87051798,15400000,1000
8602,14.60540477,-97.23424904,19.57941207,37.14115995,-26.51405787,15400000,1000
8603,23.46341451,-100.8114053,7.593232357,25.68212729,-18.33376788,15400000,1000
8604,7.487078858,105.0605503,-8.135249563,18.55964549,-13.24922306,15400000,1000
8605,6.128327134,94.87450969,-7.067005182,64.52255949,-46.06088937,15400000,1000
8606,63.35987102,-130.9317067,-3.4206822,13.81936613,9.865267317,15400000,1000
8607,55.70809299,-129.3734968,-2.057309967,10.49835029,7.49448501,15400000,1000
8608,51.6882078,-132.2623292,-17.87161399,10.41941934,7.438138335,15400000,1000
8609,58.51878079,-110.8312419,14.19515652,8.308113789,5.930935091,15400000,1000
8610,51.97609335,-92.73343527,-13.25565118,20.89757136,-14.91820434,15400000,1000
8611,47.25833642,-83.57655688,-22.11584596,30.79655803,-21.9848201,15400000,1000
8612,38.36872232,-94.84452794,-5.797321541,24.78882225,-17.69606183,15400000,1000
8613,56.55922958,-85.89218664,1.320280814,22.74359961,-16.23603337,15400000,1000
8614,48.85570009,-103.3949359,-21.1614762,13.00173393,-9.28158205,15400000,1000
8615,34.73139199,-127.6740367,24.4835881,10.51933324,-7.509464139,15400000,1000
8616,38.39686647,-114.7718718,33.83249651,8.71183396,-6.21913986,15400000,1000
8617,48.85624199,-133.1521928,26.68541834,9.312031025,6.647604133,15400000,1000
8618,33.06985951,-128.1433078,6.363390145,11.27771079,-8.050849107,15400000,1000
8619,30.0331823,-137.5195803,10.48465337,12.02502283,8.584334732,15400000,1000
8620,66.15530445,-65.76272079,-23.53813553,18.49879404,-13.20578286,15400000,1000
8621,59.1438467,-84.88252614,-21.00555776,25.79090235,-18.41141947,15400000,1000
8622,60.83979162,-104.4269822,-4.792360976,11.67539694,8.334746391,15400000,1000
8623,72.41921716,-77.18654064,-11.64928169,27.0160694,-19.28603263,15400000,1000
8624,65.87310115,-94.4693567,20.69995608,16.55179542,-11.81587381,15400000,1000
8625,57.55762312,-101.7966276,22.38702172,11.4025824,-8.139991553,15400000,1000
8626,69.66205202,-107.6794468,12.28785007,13.3377695,9.521468668,15400000,1000
8627,71.34605556,-78.07916653,14.87801084,24.43603023,-17.44421326,15400000,1000
8628,81.36530782,-71.66162284,10.8910569,23.57354563,-16.82850917,15400000,1000
8629,65.57869708,-77.8249627,-5.353120221,24.64110851,-17.59061309,15400000,1000
8630,64.39143927,-89.59167209,4.758574486,21.04186447,-15.02121128,15400000,1000
8631,55.74243878,-116.8829975,-14.41544115,8.71352796,6.220349171,15400000,1000
8632,102.6648187,15.88223843,-7.670984317,13.54191448,9.667202186,15400000,1000
8633,97.72442527,-55.00725474,-23.33131807,19.26445354,-13.75236624,15400000,1000
8634,96.98249122,-54.18170935,-11.84126173,16.06412461,-11.46773896,15400000,1000
8635,87.89517123,-59.34735307,-9.711274057,17.67601254,-12.61842167,15400000,1000
8636,89.7405615,-54.91109938,-2.438837387,12.75880391,-9.108160988,15400000,1000
8637,104.1658652,8.177146526,17.96369602,12.8474697,9.171457037,15400000,1000
8638,92.90348207,7.609543115,6.328854185,28.54014341,20.37402731,15400000,1000
8639,99.18009413,21.55202839,7.343527863,16.04512615,11.45417647,15400000,1000
8640,102.9210562,2.951365564,-0.931168973,13.80906581,9.85791422,15400000,1000
8641,92.44068792,-43.14287234,22.93332641,7.469673533,5.332395524,15400000,1000
8642,90.57643573,-55.1170452,24.95552721,11.79542338,-8.420429978,15400000,1000
8643,103.7003738,-41.84899714,36.20186169,8.321652155,-5.940599772,15400000,1000
8644,93.94644082,-44.20837064,8.692644904,5.07311262,3.621556289,15400000,1000
8645,101.0044385,-46.67229304,4.557482799,9.823713215,-7.012880001,15400000,1000
8646,102.5956747,-43.49340968,20.95481993,8.559354278,-6.110288807,15400000,1000
8647,89.41157042,-58.98344936,16.05028093,15.51949308,-11.0789414,15400000,1000
8648,127.2482274,-31.2115085,11.48871684,16.09640028,-11.49077971,15400000,1000
8649,122.2515177,-43.27356266,25.08576677,20.88271828,-14.90760114,15400000,1000
8650,126.4172585,-32.44357838,23.63605469,15.96008689,-11.39346933,15400000,1000
8651,99.69953926,-38.15078992,-23.35117223,6.19761008,4.424304241,15400000,1000
8652,87.72801327,-36.27037994,-21.82137168,19.74424035,14.09487291,15400000,1000
8653,90.06550772,-51.01820899,-21.04453755,11.16999264,7.973952097,15400000,1000
8654,96.60278027,-45.95629065,-6.895353438,6.501286588,4.64109059,15400000,1000
8655,109.9729514,-39.66916495,-11.59666864,13.78392405,-9.839966176,15400000,1000
8656,114.3164443,-32.17394678,34.64391865,13.1087879,-9.35800499,15400000,1000
8657,130.9238362,-29.66899078,33.54898884,15.57499315,-11.11856141,15400000,1000
