node_number,X,Y,Z
710,29.38398364,94.13597349,20
711,58.49367248,69.71004432,20
712,36.66140585,88.0294912,20
713,43.93882806,81.92300891,20
714,51.21625027,75.81652662,20
715,42.23973584,109.4568624,20
716,40.35705452,107.2131701,27.07106781
717,35.81185974,101.7964179,30
718,31.26666496,96.37966572,27.07106781
719,71.34942468,85.03093319,20
720,49.51715805,103.3503801,20
721,56.79458026,97.24389777,20
722,64.07200247,91.13741548,20
723,31.26666496,96.37966572,12.92893219
724,35.81185974,101.7964179,10
725,40.35705452,107.2131701,12.92893219
726,29.38398364,94.13597349,-20
727,58.49367248,69.71004432,-20
728,36.66140585,88.0294912,-20
729,43.93882806,81.92300891,-20
730,51.21625027,75.81652662,-20
731,42.23973584,109.4568624,-20
732,40.35705452,107.2131701,-12.92893219
733,35.81185974,101.7964179,-10
734,31.26666496,96.37966572,-12.92893219
735,71.34942468,85.03093319,-20
736,49.51715805,103.3503801,-20
737,56.79458026,97.24389777,-20
738,64.07200247,91.13741548,-20
739,31.26666496,96.37966572,-27.07106781
740,35.81185974,101.7964179,-30
741,40.35705452,107.2131701,-27.07106781
742,-100.4591135,-60.60500402,-20
743,-71.34942468,-85.03093319,-20
744,-93.1816913,-66.71148631,-20
745,-85.90426909,-72.8179686,-20
746,-78.62684688,-78.92445089,-20
747,-87.60336132,-45.28411516,-20
748,-89.48604264,-47.52780738,-12.92893219
749,-94.03123742,-52.94455959,-10
750,-98.57643219,-58.36131179,-12.92893219
751,-58.49367248,-69.71004432,-20
752,-80.32593911,-51.39059745,-20
753,-73.0485169,-57.49707974,-20
754,-65.77109469,-63.60356203,-20
755,-98.57643219,-58.36131179,-27.07106781
756,-94.03123742,-52.94455959,-30
757,-89.48604264,-47.52780738,-27.07106781
758,-100.4591135,-60.60500402,20
759,-71.34942468,-85.03093319,20
760,-93.1816913,-66.71148631,20
761,-85.90426909,-72.8179686,20
762,-78.62684688,-78.92445089,20
763,-87.60336132,-45.28411516,20
764,-89.48604264,-47.52780738,27.07106781
765,-94.03123742,-52.94455959,30
766,-98.57643219,-58.36131179,27.07106781
767,-58.49367248,-69.71004432,20
768,-80.32593911,-51.39059745,20
769,-73.0485169,-57.49707974,20
770,-65.77109469,-63.60356203,20
771,-98.57643219,-58.36131179,12.92893219
772,-94.03123742,-52.94455959,10
773,-89.48604264,-47.52780738,12.92893219
774,-450.4943731,1.22E-16,4
775,-96.33768576,3.61E-16,4
776,-106.1753715,3.54E-16,4
777,-116.0130573,3.48E-16,4
778,-125.850743,3.41E-16,4
779,-135.6884288,3.34E-16,4
780,-145.5261146,3.28E-16,4
781,-155.3638003,3.21E-16,4
782,-165.2014861,3.14E-16,4
783,-175.0391718,3.08E-16,4
784,-184.8768576,3.01E-16,4
785,-194.7145434,2.95E-16,4
786,-204.5522291,2.88E-16,4
787,-214.3899149,2.81E-16,4
788,-224.2276006,2.75E-16,4
789,-234.0652864,2.68E-16,4
790,-243.9029722,2.61E-16,4
791,-253.7406579,2.55E-16,4
792,-263.5783437,2.48E-16,4
793,-273.4160294,2.42E-16,4
794,-283.2537152,2.35E-16,4
795,-293.091401,2.28E-16,4
796,-302.9290867,2.22E-16,4
797,-312.7667725,2.15E-16,4
798,-322.6044582,2.09E-16,4
799,-332.442144,2.02E-16,4
800,-342.2798298,1.95E-16,4
801,-352.1175155,1.89E-16,4
802,-361.9552013,1.82E-16,4
803,-371.792887,1.75E-16,4
804,-381.6305728,1.69E-16,4
805,-391.4682586,1.62E-16,4
806,-401.3059443,1.56E-16,4
807,-411.1436301,1.49E-16,4
808,-420.9813158,1.42E-16,4
809,-430.8190016,1.36E-16,4
810,-440.6566874,1.29E-16,4
811,-450.4943731,-2.08E-16,-4
812,-450.5720984,2.828203675,2.828206458
813,-450.6498975,3.999672612,-2.08E-05
814,-450.5721011,2.828415938,-2.828437969
815,-96.33768576,-5.61E-18,-4
816,-106.1753715,-1.12E-17,-4
817,-116.0130573,-1.68E-17,-4
818,-125.850743,-2.25E-17,-4
819,-135.6884288,-2.81E-17,-4
820,-145.5261146,-3.37E-17,-4
821,-155.3638003,-3.93E-17,-4
822,-165.2014861,-4.49E-17,-4
823,-175.0391718,-5.05E-17,-4
824,-184.8768576,-5.61E-17,-4
825,-194.7145434,-6.18E-17,-4
826,-204.5522291,-6.74E-17,-4
827,-214.3899149,-7.30E-17,-4
828,-224.2276006,-7.86E-17,-4
829,-234.0652864,-8.42E-17,-4
830,-243.9029722,-8.98E-17,-4
831,-253.7406579,-9.54E-17,-4
832,-263.5783437,-1.01E-16,-4
833,-273.4160294,-1.07E-16,-4
834,-283.2537152,-1.12E-16,-4
835,-293.091401,-1.18E-16,-4
836,-302.9290867,-1.24E-16,-4
837,-312.7667725,-1.29E-16,-4
838,-322.6044582,-1.35E-16,-4
839,-332.442144,-1.40E-16,-4
840,-342.2798298,-1.46E-16,-4
841,-352.1175155,-1.52E-16,-4
842,-361.9552013,-1.57E-16,-4
843,-371.792887,-1.63E-16,-4
844,-381.6305728,-1.68E-16,-4
845,-391.4682586,-1.74E-16,-4
846,-401.3059443,-1.80E-16,-4
847,-411.1436301,-1.85E-16,-4
848,-420.9813158,-1.91E-16,-4
849,-430.8190016,-1.96E-16,-4
850,-440.6566874,-2.02E-16,-4
851,-440.7936092,33.97744097,-53.42870784
852,-441.0161762,34.37527448,-52
853,-443.4959289,36.67849526,-52.94615075
854,-415.0217544,32.71265508,-27.04188907
855,-416.1099901,26.90488354,-32
856,-415.3996947,30.69563719,-30.59626666
857,-439.2031355,35.24572078,-43.26790255
858,-432.7418957,32.8924381,-37.09268736
859,-424.805615,29.84747142,-33.35699627
860,-443.893551,36.88270583,-52.87514681
861,-423.5212308,34.39444599,-28.25458691
862,-431.3998169,36.09236428,-31.66791555
863,-438.150133,37.52081249,-37.04445655
864,-442.8670109,38.07357533,-44.34922945
865,-392.1080682,30.58443931,-27.04188907
866,-392.1080682,24.67559279,-32
867,-392.1080682,28.53231845,-30.59626666
868,-408.1603476,25.66796436,-32
869,-400.1495307,24.92392228,-32
870,-399.7849346,30.82150965,-27.04188907
871,-407.4325449,31.53181723,-27.04188907
872,-277.0524778,30.58443931,-27.04188907
873,-277.0524778,24.67559279,-32
874,-277.0524778,28.53231845,-30.59626666
875,-382.5201024,24.67559279,-32
876,-372.9321365,24.67559279,-32
877,-363.3441706,24.67559279,-32
878,-353.7562048,24.67559279,-32
879,-344.1682389,24.67559279,-32
880,-334.580273,24.67559279,-32
881,-324.9923072,24.67559279,-32
882,-315.4043413,24.67559279,-32
883,-305.8163754,24.67559279,-32
884,-296.2284095,24.67559279,-32
885,-286.6404437,24.67559279,-32
886,-286.6404437,30.58443931,-27.04188907
887,-296.2284095,30.58443931,-27.04188907
888,-305.8163754,30.58443931,-27.04188907
889,-315.4043413,30.58443931,-27.04188907
890,-324.9923072,30.58443931,-27.04188907
891,-334.580273,30.58443931,-27.04188907
892,-344.1682389,30.58443931,-27.04188907
893,-353.7562048,30.58443931,-27.04188907
894,-363.3441706,30.58443931,-27.04188907
895,-372.9321365,30.58443931,-27.04188907
896,-382.5201024,30.58443931,-27.04188907
897,-64.86711406,108.5521934,-32
898,-89.26972844,95.40352125,-27.04188907
899,-73.20826983,104.0577929,-31.55138337
900,-81.47372953,99.6041791,-30.20527659
901,-267.3190172,24.82827747,-32
902,-257.5951347,25.28618128,-32
903,-247.8903989,26.0488536,-32
904,-238.2143594,27.11554396,-32
905,-228.576538,28.48520269,-32
906,-218.9864185,30.15648201,-32
907,-209.4534378,32.12773732,-32
908,-199.9869769,34.39702884,-32
909,-190.5963509,36.96212351,-32
910,-181.2908005,39.8204972,-32
911,-172.0794828,42.96933718,-32
912,-162.971462,46.40554487,-32
913,-153.9757005,50.12573895,-32
914,-145.1010507,54.12625862,-32
915,-136.3562454,58.40316724,-32
916,-127.7498898,62.95225618,-32
917,-119.2904528,67.769049,-32
918,-110.9862588,72.84880582,-32
919,-102.8454794,78.18652798,-32
920,-94.87612537,83.776963,-32
921,-87.08603884,89.6146097,-32
922,-79.48288549,95.69372366,-32
923,-72.07414708,102.0083228,-32
924,-96.94691667,89.58031775,-27.04188907
925,-104.8045605,84.00301086,-27.04188907
926,-112.8347869,78.67718872,-27.04188907
927,-121.0295502,73.60818751,-27.04188907
928,-129.3806395,68.80108608,-27.04188907
929,-137.8796877,64.26070087,-27.04188907
930,-146.5181792,59.99158109,-27.04188907
931,-155.2874586,55.99800416,-27.04188907
932,-164.1787396,52.28397141,-27.04188907
933,-173.1831138,48.85320409,-27.04188907
934,-182.2915591,45.70913965,-27.04188907
935,-191.4949496,42.85492824,-27.04188907
936,-200.7840638,40.29342964,-27.04188907
937,-210.1495946,38.02721032,-27.04188907
938,-219.5821584,36.05854089,-27.04188907
939,-229.0723041,34.38939386,-27.04188907
940,-238.6105233,33.02144162,-27.04188907
941,-248.1872591,31.95605477,-27.04188907
942,-257.7929162,31.19430078,-27.04188907
943,-267.4178704,30.73694288,-27.04188907
944,-96.78637107,-80.45709141,-27.04188907
945,-89.97047223,-83.41953642,-29.90128149
946,-82.70613241,-86.57689068,-31.23868371
947,-263.7496643,-30.58443931,-27.04188907
948,-253.9333676,-30.74275044,-27.04188907
949,-244.1272808,-31.21751918,-27.04188907
950,-234.3416032,-32.00825171,-27.04188907
951,-224.5865129,-33.1141256,-27.04188907
952,-214.8721561,-34.53399063,-27.04188907
953,-205.2086368,-36.26636999,-27.04188907
954,-195.606006,-38.30946185,-27.04188907
955,-186.0742513,-40.66114119,-27.04188907
956,-176.6232867,-43.31896202,-27.04188907
957,-167.2629421,-46.28015996,-27.04188907
958,-158.0029532,-49.54165506,-27.04188907
959,-148.8529514,-53.10005504,-27.04188907
960,-139.8224536,-56.95165882,-27.04188907
961,-130.9208522,-61.09246035,-27.04188907
962,-122.157406,-65.51815278,-27.04188907
963,-113.5412297,-70.22413297,-27.04188907
964,-105.081285,-75.20550622,-27.04188907
965,-263.7496643,-24.67559279,-32
966,-263.7496643,-28.53231845,-30.59626666
967,-87.42550667,-79.63549747,-32
968,-95.63536141,-74.1574826,-32
969,-104.0152667,-68.94331444,-32
970,-112.556746,-63.9982672,-32
971,-121.2511596,-59.32734288,-32
972,-130.0897129,-54.93526621,-32
973,-139.0634656,-50.82647984,-32
974,-148.1633404,-47.00513989,-32
975,-157.3801329,-43.4751117,-32
976,-166.7045199,-40.23996596,-32
977,-176.1270698,-37.30297508,-32
978,-185.6382515,-34.66710987,-32
979,-195.2284441,-32.33503655,-32
980,-204.8879472,-30.30911406,-32
981,-214.60699,-28.59139165,-32
982,-224.3757414,-27.18360683,-32
983,-234.1843201,-26.0871836,-32
984,-244.0228048,-25.30323101,-32
985,-253.8812435,-24.83254204,-32
986,-81.38200135,-84.71034449,-31.96549912
987,-392.1080682,-30.58443931,-27.04188907
988,-392.1080682,-24.67559279,-32
989,-392.1080682,-28.53231845,-30.59626666
990,-273.6233877,-24.67559279,-32
991,-283.497111,-24.67559279,-32
992,-293.3708344,-24.67559279,-32
993,-303.2445578,-24.67559279,-32
994,-313.1182812,-24.67559279,-32
995,-322.9920046,-24.67559279,-32
996,-332.8657279,-24.67559279,-32
997,-342.7394513,-24.67559279,-32
998,-352.6131747,-24.67559279,-32
999,-362.4868981,-24.67559279,-32
1000,-372.3606215,-24.67559279,-32
1001,-382.2343449,-24.67559279,-32
1002,-382.2343449,-30.58443931,-27.04188907
1003,-372.3606215,-30.58443931,-27.04188907
1004,-362.4868981,-30.58443931,-27.04188907
1005,-352.6131747,-30.58443931,-27.04188907
1006,-342.7394513,-30.58443931,-27.04188907
1007,-332.8657279,-30.58443931,-27.04188907
1008,-322.9920046,-30.58443931,-27.04188907
1009,-313.1182812,-30.58443931,-27.04188907
1010,-303.2445578,-30.58443931,-27.04188907
1011,-293.3708344,-30.58443931,-27.04188907
1012,-283.497111,-30.58443931,-27.04188907
1013,-273.6233877,-30.58443931,-27.04188907
1014,-415.0217544,-32.71265508,-27.04188907
1015,-416.1099901,-26.90488354,-32
1016,-415.3996947,-30.69563719,-30.59626666
1017,-400.1495307,-24.92392228,-32
1018,-408.1603476,-25.66796436,-32
1019,-407.4325449,-31.53181723,-27.04188907
1020,-399.7849346,-30.82150965,-27.04188907
1021,-443.4959289,-36.67849526,-52.94615075
1022,-441.0161762,-34.37527448,-52
1023,-424.8056032,-29.84746779,-33.35700138
1024,-432.7418973,-32.89244017,-37.09264532
1025,-439.2031043,-35.24571973,-43.26781889
1026,-443.893551,-36.88270583,-52.87514681
1027,-442.8659737,-38.07443429,-44.35011431
1028,-438.144528,-37.51986805,-37.04898196
1029,-431.3990247,-36.09316445,-31.66693451
1030,-423.5211131,-34.39430437,-28.25288481
1031,-440.7936092,-33.97744097,-53.42870784
1032,-465.1569278,-49.52466103,-49.07811523
1033,-451.2368152,-40.64250913,-51.56384963
1034,-458.3341322,-44.86161767,-50.2964716
1035,-392.1080682,-35,-2
1036,-392.1080682,-32.05629287,-18.69459271
1037,-392.1080682,-33.52814644,-10.34729636
1038,-461.509945,-57.10526316,-2
1039,-453.764805,-52.05124184,-2
1040,-445.6534484,-47.60869558,-2
1041,-437.2240532,-43.80401133,-2
1042,-428.526687,-40.65978743,-2
1043,-419.6130084,-38.19469933,-2
1044,-410.5359614,-36.42338867,-2
1045,-401.3494599,-35.35637635,-2
1046,-475.3703867,-64.7352492,-17.89110652
1047,-471.8251349,-63.16676235,-11.10579904
1048,-467.4001352,-60.8549503,-5.114397178
1049,-468.9797439,-53.0123183,-45.75911945
1050,-472.2485558,-56.89445858,-39.86964719
1051,-473.8397289,-59.86141349,-32.76627865
1052,-474.7803728,-62.41510737,-25.3855852
1053,-263.7496643,-35,-2
1054,-263.7496643,-32.05629287,-18.69459271
1055,-263.7496643,-33.52814644,-10.34729636
1056,-382.2343449,-35,-2
1057,-372.3606215,-35,-2
1058,-362.4868981,-35,-2
1059,-352.6131747,-35,-2
1060,-342.7394513,-35,-2
1061,-332.8657279,-35,-2
1062,-322.9920046,-35,-2
1063,-313.1182812,-35,-2
1064,-303.2445578,-35,-2
1065,-293.3708344,-35,-2
1066,-283.497111,-35,-2
1067,-273.6233877,-35,-2
1068,-144.1654166,-59.86438307,-2
1069,-135.2180176,-63.75325789,-2.899159164
1070,-126.5492993,-67.52100766,-5.48591915
1071,-118.3385533,-71.08970553,-9.479432328
1072,-110.6517403,-74.43068246,-14.56894787
1073,-103.4829419,-77.54651083,-20.49233988
1074,-254.2895728,-35.14919265,-2
1075,-244.8388904,-35.59662221,-2
1076,-235.4070171,-36.34184366,-2
1077,-226.0033338,-37.38411578,-2
1078,-216.6371937,-38.72240193,-2
1079,-207.3179125,-40.355371,-2
1080,-198.0547594,-42.28139883,-2
1081,-188.8569475,-44.49856975,-2
1082,-179.7336253,-47.00467853,-2
1083,-170.6938669,-49.79723253,-2
1084,-161.7466634,-52.87345425,-2
1085,-152.9009139,-56.23028402,-2
1086,-134.74868,70.89844921,-2
1087,-95.70012358,91.93868113,-20.4956765
1088,-102.5819416,88.23060431,-14.57318927
1089,-109.9578976,84.25627494,-9.479240979
1090,-117.8381631,80.01021237,-5.483363977
1091,-126.1603507,75.52603233,-2.901908399
1092,-277.0524778,35,-2
1093,-277.0524778,32.05629287,-18.69459271
1094,-277.0524778,33.52814644,-10.34729636
1095,-143.5259746,66.35400072,-2
1096,-152.4482091,62.10116122,-2
1097,-161.5056986,58.14454708,-2
1098,-170.6886115,54.48845312,-2
1099,-179.9869799,51.13684793,-2
1100,-189.3907106,48.0933696,-2
1101,-198.8895961,45.36132177,-2
1102,-208.4733257,42.94367,-2
1103,-218.1314963,40.8430386,-2
1104,-227.8536243,39.06170776,-2
1105,-237.6291565,37.60161108,-2
1106,-247.4474818,36.46433344,-2
1107,-257.2979426,35.65110934,-2
1108,-267.1698465,35.16282152,-2
1109,-392.1080682,35,-2
1110,-392.1080682,32.05629287,-18.69459271
1111,-392.1080682,33.52814644,-10.34729636
1112,-286.6404437,35,-2
1113,-296.2284095,35,-2
1114,-305.8163754,35,-2
1115,-315.4043413,35,-2
1116,-324.9923072,35,-2
1117,-334.580273,35,-2
1118,-344.1682389,35,-2
1119,-353.7562048,35,-2
1120,-363.3441706,35,-2
1121,-372.9321365,35,-2
1122,-382.5201024,35,-2
1123,-465.1607359,49.52744764,-49.07743521
1124,-458.3367817,44.86330823,-50.29599846
1125,-451.2381895,40.64326844,-51.56360422
1126,-468.9895271,53.00820706,-45.79752918
1127,-475.3703862,64.73524899,-17.89110544
1128,-474.7858859,62.41733872,-25.39304423
1129,-473.8379406,59.85740999,-32.77696451
1130,-472.2435676,56.88712208,-39.88444628
1131,-461.509945,57.10526316,-2
1132,-467.3992078,60.85414758,-5.115438158
1133,-471.825658,63.16719123,-11.10539748
1134,-401.3494599,35.35637635,-2
1135,-410.5359614,36.42338867,-2
1136,-419.6130084,38.19469933,-2
1137,-428.526687,40.65978743,-2
1138,-437.2240532,43.80401133,-2
1139,-445.6534484,47.60869558,-2
1140,-453.764805,52.05124184,-2
1141,-389.2723353,5,-12
1142,-394.1963741,5,-16.13175911
1143,-392.4862734,5,-13.16977778
1144,-386.9943731,12.202001,-16.13175911
1145,-391.6849639,10.46508701,-16.13175911
1146,-386.9943731,7.27796223,-12
1147,-386.9943731,10.49190028,-13.16977778
1148,-388.6051357,6.61076254,-12
1149,-229.8343146,12.202001,-16.13175911
1150,-229.8343146,7.27796223,-12
1151,-229.8343146,10.49190028,-13.16977778
1152,-377.1718695,7.27796223,-12
1153,-367.3493658,7.27796223,-12
1154,-357.5268621,7.27796223,-12
1155,-347.7043585,7.27796223,-12
1156,-337.8818548,7.27796223,-12
1157,-328.0593512,7.27796223,-12
1158,-318.2368475,7.27796223,-12
1159,-308.4143439,7.27796223,-12
1160,-298.5918402,7.27796223,-12
1161,-288.7693365,7.27796223,-12
1162,-278.9468329,7.27796223,-12
1163,-269.1243292,7.27796223,-12
1164,-259.3018256,7.27796223,-12
1165,-249.4793219,7.27796223,-12
1166,-239.6568183,7.27796223,-12
1167,-239.6568183,12.202001,-16.13175911
1168,-249.4793219,12.202001,-16.13175911
1169,-259.3018256,12.202001,-16.13175911
1170,-269.1243292,12.202001,-16.13175911
1171,-278.9468329,12.202001,-16.13175911
1172,-288.7693365,12.202001,-16.13175911
1173,-298.5918402,12.202001,-16.13175911
1174,-308.4143439,12.202001,-16.13175911
1175,-318.2368475,12.202001,-16.13175911
1176,-328.0593512,12.202001,-16.13175911
1177,-337.8818548,12.202001,-16.13175911
1178,-347.7043585,12.202001,-16.13175911
1179,-357.5268621,12.202001,-16.13175911
1180,-367.3493658,12.202001,-16.13175911
1181,-377.1718695,12.202001,-16.13175911
1182,-389.2723353,-5,-12
1183,-394.1963741,-5,-16.13175911
1184,-392.4862734,-5,-13.16977778
1185,-157.3551961,30.48603835,-16.13175911
1186,-155.019498,26.15121744,-12
1187,-156.5440167,28.98057085,-13.16977778
1188,-220.0968187,7.578837598,-12
1189,-210.3964739,8.480315786,-12
1190,-200.7702895,9.978957418,-12
1191,-191.254992,12.06904479,-12
1192,-181.8868846,14.74260366,-12
1193,-172.7017092,17.98943372,-12
1194,-163.7345096,21.79714745,-12
1195,-165.7981274,26.26790123,-16.13175911
1196,-174.4853735,22.57906328,-16.13175911
1197,-183.3837902,19.43359837,-16.13175911
1198,-192.4594278,16.84350727,-16.13175911
1199,-201.6776604,14.81867185,-16.13175911
1200,-211.0033179,13.3668174,-16.13175911
1201,-220.4008206,12.49348312,-16.13175911
1202,-386.9943731,-7.27796223,-12
1203,-386.9943731,-12.202001,-16.13175911
1204,-386.9943731,-10.49190028,-13.16977778
1205,-392.0869569,-10.09258374,-16.13175911
1206,-388.6051357,-6.61076254,-12
1207,-145.360063,36.94928321,-16.13175911
1208,-143.0243649,32.6144623,-12
1209,-144.5488836,35.44381571,-13.16977778
1210,-149.0219315,29.38283987,-12
1211,-151.3576295,33.71766078,-16.13175911
1212,-223.1829078,-7.27796223,-12
1213,-223.1829078,-12.202001,-16.13175911
1214,-223.1829078,-10.49190028,-13.16977778
1215,-377.3584046,-12.202001,-16.13175911
1216,-367.722436,-12.202001,-16.13175911
1217,-358.0864675,-12.202001,-16.13175911
1218,-348.4504989,-12.202001,-16.13175911
1219,-338.8145304,-12.202001,-16.13175911
1220,-329.1785618,-12.202001,-16.13175911
1221,-319.5425933,-12.202001,-16.13175911
1222,-309.9066247,-12.202001,-16.13175911
1223,-300.2706562,-12.202001,-16.13175911
1224,-290.6346877,-12.202001,-16.13175911
1225,-280.9987191,-12.202001,-16.13175911
1226,-271.3627506,-12.202001,-16.13175911
1227,-261.726782,-12.202001,-16.13175911
1228,-252.0908135,-12.202001,-16.13175911
1229,-242.4548449,-12.202001,-16.13175911
1230,-232.8188764,-12.202001,-16.13175911
